TRADE_DATE,510300,512890,513500,513100,588000,518880,511010
2022-01-07,4.480000,0.825000,1.418000,1.038000,1.358000,3.592000,122.734000
2022-01-10,4.493000,0.829000,1.408000,1.028000,1.372000,3.599000,122.878000
2022-01-11,4.448000,0.832000,1.402000,1.020000,1.344000,3.629000,123.050000
2022-01-12,4.500000,0.827000,1.418000,1.038000,1.366000,3.646000,123.098000
2022-01-13,4.419000,0.835000,1.415000,1.038000,1.348000,3.654000,123.083000
2022-01-14,4.375000,0.810000,1.401000,1.015000,1.366000,3.650000,123.379000
2022-01-17,4.416000,0.813000,1.397000,1.014000,1.391000,3.635000,123.342000
2022-01-18,4.462000,0.820000,1.392000,1.008000,1.395000,3.629000,123.708000
2022-01-19,4.436000,0.835000,1.370000,0.986000,1.378000,3.625000,123.648000
2022-01-20,4.474000,0.829000,1.362000,0.989000,1.362000,3.674000,123.626000
2022-01-21,4.440000,0.821000,1.335000,0.960000,1.344000,3.672000,123.936000
2022-01-24,4.442000,0.822000,1.319000,0.951000,1.362000,3.662000,124.385000
2022-01-25,4.336000,0.800000,1.303000,0.930000,1.327000,3.671000,124.352000
2022-01-26,4.362000,0.806000,1.301000,0.925000,1.326000,3.674000,123.769000
2022-01-27,4.281000,0.797000,1.276000,0.905000,1.291000,3.606000,123.716000
2022-01-28,4.210000,0.791000,1.299000,0.919000,1.283000,3.594000,123.974000
2022-02-07,4.282000,0.811000,1.347000,0.956000,1.284000,3.620000,123.863000
2022-02-08,4.260000,0.830000,1.344000,0.950000,1.256000,3.641000,124.014000
2022-02-09,4.299000,0.834000,1.361000,0.966000,1.260000,3.658000,124.081000
2022-02-10,4.288000,0.845000,1.377000,0.980000,1.238000,3.665000,124.197000
2022-02-11,4.252000,0.848000,1.340000,0.952000,1.217000,3.645000,123.656000
2022-02-14,4.203000,0.831000,1.328000,0.933000,1.220000,3.705000,123.545000
2022-02-15,4.245000,0.824000,1.319000,0.933000,1.250000,3.742000,123.547000
2022-02-16,4.266000,0.834000,1.336000,0.949000,1.245000,3.692000,123.644000
2022-02-17,4.276000,0.830000,1.332000,0.942000,1.255000,3.726000,123.655000
2022-02-18,4.300000,0.850000,1.314000,0.933000,1.252000,3.760000,123.577000
2022-02-21,4.283000,0.850000,1.309000,0.931000,1.241000,3.754000,123.295000
2022-02-22,4.223000,0.843000,1.281000,0.893000,1.231000,3.801000,123.226000
2022-02-23,4.271000,0.838000,1.287000,0.908000,1.279000,3.772000,123.359000
2022-02-24,4.186000,0.820000,1.233000,0.857000,1.266000,3.853000,123.403000
2022-02-25,4.221000,0.817000,1.267000,0.894000,1.290000,3.807000,123.480000
2022-02-28,4.227000,0.818000,1.277000,0.896000,1.297000,3.787000,123.523000
2022-03-01,4.265000,0.827000,1.303000,0.919000,1.290000,3.786000,123.304000
2022-03-02,4.230000,0.834000,1.283000,0.905000,1.281000,3.837000,123.247000
2022-03-03,4.201000,0.843000,1.306000,0.920000,1.260000,3.827000,123.253000
2022-03-04,4.150000,0.836000,1.294000,0.902000,1.254000,3.841000,123.193000
2022-03-07,4.002000,0.832000,1.277000,0.881000,1.217000,3.926000,123.458000
2022-03-08,3.920000,0.806000,1.237000,0.852000,1.183000,4.015000,123.585000
